Date,boc1,smc1,so-premp-c1,sm-premp-c1,sb-premp-c1,lcoc1,clc1,hoc1,cc1,brl=,fcpoc1,rsc1,myr=,cpo-mysth-m1,palm-myrbd-p1,sb-oilib-c1,bo-brzpar-b1,bo-brzpar-a1,palm-mycrd-p1,soy-arg-ref,jci-hogm-fujn,jci-hogm-shai,palm-sea-ocrdm,soil-sea-dgcf,sunf-sea-crm,go10sgswmc1,rbd-pko-m1
2020-06-01,27.6,283.1,150,2,125,38.32,35.44,1.029,323.25,5.3633,2388,457.1,4.312,2385.0,,651,641.5,652.6,,46.97,1971.06,1874.16,605,708.0,822,42.54,735.0
2020-06-02,27.94,283.7,250,3,130,39.57,36.81,1.0921,324.25,5.2014,2460,459.8,4.272,2415.0,585.0,661,642.4,671.1,575.0,57.71,2085.06,1896.96,615,735.0,825,42.8,760.0
2020-06-03,27.86,286.3,120,5,130,39.79,37.29,1.0646,324.0,5.0622,2474,460.9,4.255,2445.0,597.5,658,653.9,669.3,600.0,60.2,2199.06,1999.56,625,740.0,830,43.62,765.0
2020-06-04,27.82,289.8,170,7,130,39.99,37.41,1.0741,329.0,5.119,2396,463.6,4.27,2390.0,590.0,654,653.0,666.2,580.0,55.07,2244.66,1999.56,625,729.0,830,42.83,735.0
2020-06-05,28.14,289.1,240,7,130,42.3,39.55,1.1506,331.25,4.9585,2405,466.0,4.265,2410.0,595.0,662,657.9,671.1,587.5,58.97,2244.66,1999.56,620,735.0,835,43.56,760.0
2020-06-08,28.1,288.4,240,10,130,40.8,38.19,1.1213,333.75,4.823,,464.9,4.265,,595.0,657,652.6,670.2,582.5,59.14,2244.66,2102.16,620,731.0,827,46.78,
2020-06-09,28.23,287.1,170,10,130,41.18,38.94,1.1547,327.5,4.8992,2415,467.7,4.274,2430.0,600.0,661,582.7,670.9,590.0,46.92,2244.66,2102.16,635,736.0,835,45.68,765.0
2020-06-10,28.0,288.8,260,8,135,41.73,39.6,1.173,326.25,4.9732,2380,467.8,4.249,2405.0,597.5,662,661.4,694.5,580.0,45.84,2244.66,2102.16,632,738.0,837,46.63,760.0
2020-06-11,27.5,289.7,,,,38.55,36.34,1.088,329.75,4.976,2403,467.8,4.247,2410.0,600.0,654,,,575.0,47.5,2313.06,2102.16,625,731.0,835,46.17,750.0
2020-06-12,27.5,289.0,280,8,145,38.73,36.26,1.1014,330.0,5.0505,2433,469.4,4.268,2420.0,605.0,650,643.8,665.8,585.0,47.92,2313.06,2102.16,630,726.0,835,43.7,755.0
2020-06-15,27.74,288.4,290,8,148,39.72,37.12,1.137,329.25,5.1557,2422,471.2,4.2765,2395.0,600.0,,649.0,675.5,570.0,46.51,2370.06,2238.96,630,710.0,830,44.05,755.0
2020-06-16,27.99,287.9,270,8,148,40.96,38.38,1.1822,329.0,5.243,2455,473.3,4.275,2440.0,607.5,650,641.3,661.2,597.5,47.93,2404.26,2352.96,635,720.0,835,46.54,760.0
2020-06-17,28.1,287.8,230,5,145,40.71,37.96,1.182,330.25,5.2286,2447,473.3,4.278,2440.0,605.0,653,652.6,663.6,600.0,40.59,2472.66,2444.16,630,719.0,840,47.83,755.0
2020-06-18,28.06,288.8,200,6,135,41.51,38.84,1.1986,331.0,5.3776,2454,472.3,4.2765,2455.0,607.5,666,662.7,667.1,595.0,40.19,2541.06,2489.76,635,727.0,837,47.0,750.0
2020-06-19,28.52,287.0,,-1,130,42.19,39.75,1.2114,332.5,5.3105,2538,473.9,4.265,2530.0,635.0,680,672.9,705.9,620.0,41.77,2586.66,2489.76,640,725.0,835,48.83,775.0
2020-06-22,28.35,286.5,350,1,130,43.08,40.46,1.2186,328.25,5.2524,2520,474.4,4.275,2525.0,627.5,677,669.1,682.3,617.5,41.58,2586.66,2489.76,645,753.0,850,48.2,760.0
2020-06-23,28.17,286.3,130,2,135,42.63,40.37,1.203,325.0,5.1542,2542,473.3,4.273,2540.0,627.5,672,669.5,678.4,617.5,41.5,2586.66,2512.56,645,745.0,860,49.08,755.0
2020-06-24,27.65,286.7,280,1,135,40.31,38.01,1.1508,324.25,5.3467,2542,474.8,4.276,2530.0,625.0,661,653.7,669.1,615.0,42.27,2586.66,2512.56,645,746.0,855,48.09,750.0
2020-06-25,27.54,285.5,280,3,130,41.05,38.72,1.1556,317.25,5.3561,2512,472.1,4.276,2510.0,617.5,656,651.2,668.9,600.0,46.55,,,635,728.0,850,46.4,730.0
2020-06-26,27.2,282.1,-90,2,128,41.02,38.49,1.1363,317.0,5.484,2473,470.5,4.289,2490.0,612.5,652,643.8,665.8,582.5,44.53,,,630,736.0,845,47.39,705.0
2020-06-28,,,,,,,,,,,,,,,,,,,,,2655.06,2558.16,,,,,
2020-06-29,27.62,280.5,300,3,126,41.71,39.7,1.1654,326.25,5.4034,2428,474.1,4.282,2430.0,602.5,660,653.0,675.1,585.0,45.8,2700.66,2558.16,620,716.0,840,46.08,690.0
2020-06-30,27.98,286.3,300,3,120,41.15,39.27,1.1781,338.5,5.4661,2379,463.7,4.282,2390.0,595.0,659,660.9,683.0,575.0,39.98,2723.46,2580.96,610,730.0,840,47.4,690.0
2020-07-01,28.21,292.7,220,3,123,42.03,39.82,1.1996,348.25,5.3174,2395,,4.284,2420.0,597.5,660,666.0,670.4,582.5,46.55,2746.26,2603.76,610,726.0,840,48.42,695.0
2020-07-02,27.96,293.5,280,2,123,43.14,40.65,1.2311,342.5,5.3596,2423,460.4,4.283,2440.0,600.0,655,660.5,678.1,600.0,44.83,2746.26,2603.76,610,725.0,840,48.56,700.0
2020-07-03,,,,,,42.8,,,,5.3158,2421,458.9,4.285,2430.0,597.5,655,,,592.5,44.5,2746.26,2603.76,610,722.0,810,48.69,700.0
2020-07-06,28.42,295.4,270,2,123,43.1,40.63,1.2417,346.5,5.3562,2445,462.4,4.275,2440.0,605.0,667,670.6,688.3,602.5,45.08,2814.66,2717.76,630,740.0,845,49.74,720.0
2020-07-07,28.76,293.3,350,2,118,43.08,40.62,1.2433,345.0,5.379,2423,464.0,4.273,2430.0,602.5,685,678.1,695.8,597.5,46.14,2928.66,2843.16,622,733.0,845,48.72,710.0
2020-07-08,28.46,291.6,200,2,115,43.29,40.9,1.2344,348.25,5.3422,2474,462.2,4.267,2460.0,607.5,687,671.5,689.2,620.0,46.99,3065.46,2877.36,640,748.0,845,48.82,715.0
2020-07-09,28.19,295.1,380,2,125,42.35,39.62,1.2239,351.25,5.3413,2455,466.3,4.26,2460.0,607.5,,665.6,683.2,610.0,47.46,3111.06,2877.36,627,763.0,830,49.25,705.0
2020-07-10,28.11,290.8,350,2,130,43.24,40.55,1.2412,340.5,5.3238,2467,479.5,4.264,2470.0,612.5,,663.8,681.5,617.5,46.85,3111.06,2877.36,625,759.0,835,,695.0
2020-07-13,27.97,283.1,370,3,130,42.72,40.1,1.2235,334.0,5.404,2483,477.0,4.262,2480.0,615.0,685,660.7,678.4,630.0,42.81,3111.06,2877.36,630,754.0,830,49.11,700.0
2020-07-14,28.48,283.7,500,4,140,42.9,40.29,1.2208,334.75,5.3674,2540,479.3,4.268,2530.0,627.5,704,693.6,737.7,650.0,44.61,3042.66,2877.36,633,752.0,840,48.41,720.0
2020-07-15,28.8,285.8,500,5,135,43.79,41.2,1.2448,326.25,5.3698,2540,478.0,4.26,2585.0,640.0,709,701.1,745.2,667.5,35.33,2997.06,2865.96,655,769.0,840,49.46,730.0
2020-07-16,29.27,287.0,420,5,135,43.37,40.75,1.2279,330.25,5.3311,2605,479.4,4.266,2620.0,635.0,716,715.8,755.5,655.0,-464.76,2997.06,2843.16,665,780.0,845,49.11,725.0
2020-07-17,29.92,286.5,,4,140,43.14,40.59,1.2191,333.0,5.3849,2699,483.5,4.26,2620.0,657.5,724,730.2,769.9,675.0,44.6,2997.06,2843.16,675,782.0,860,49.03,760.0
2020-07-20,29.93,288.6,,5,145,43.28,40.81,1.2355,328.25,5.3283,2754,485.3,4.262,2735.0,670.0,722,712.8,759.1,725.0,45.61,2860.26,2843.16,695,794.0,870,48.56,775.0
2020-07-21,30.07,285.6,350,3,140,44.32,41.96,1.28,322.75,5.1713,2733,484.7,4.26,2730.0,672.5,724,729.1,762.1,685.0,46.25,2860.26,2843.16,690,785.0,860,50.13,770.0
2020-07-22,29.93,286.6,400,3,150,44.29,41.9,1.2707,327.5,5.1166,2745,483.6,4.247,2735.0,685.0,724,726.0,759.1,700.0,45.94,2860.26,2786.16,690,795.0,860,50.64,775.0
2020-07-23,29.79,290.4,500,7,158,43.31,41.07,1.2541,328.0,5.2112,2799,485.4,4.256,2770.0,687.5,728,722.9,756.0,725.0,45.23,2860.26,2729.16,690,780.0,860,51.24,775.0
2020-07-24,29.8,290.8,200,10,165,43.34,41.29,1.2563,326.25,5.2329,2890,487.7,4.26,2870.0,710.0,732,723.1,756.2,735.0,54.97,2860.26,2729.16,720,792.0,865,49.41,790.0
2020-07-27,29.6,292.5,550,10,165,43.41,41.6,1.2541,325.0,5.1447,2784,488.7,4.25,2790.0,695.0,734,751.8,773.8,710.0,53.66,2860.26,2786.16,700,797.0,865,49.51,770.0
2020-07-28,29.42,288.9,350,12,170,43.22,41.04,1.2421,320.0,5.1533,2692,487.6,4.249,2710.0,672.5,744,752.2,802.9,672.5,54.12,2860.26,2786.16,695,797.0,860,49.93,750.0
2020-07-29,29.67,286.9,1000,14,170,43.75,41.27,1.2533,315.5,5.1692,2738,491.2,4.241,2760.0,685.0,752,786.4,797.4,680.0,56.15,2860.26,2786.16,700,813.0,870,49.87,765.0
2020-07-30,29.98,289.8,700,15,185,42.94,39.92,1.2119,315.75,5.1534,2780,490.1,4.237,2810.0,687.5,756,793.2,804.3,692.5,58.08,2905.86,2843.16,695,822.0,870,49.65,775.0
2020-07-31,30.91,289.3,100,15,193,43.3,40.27,1.2171,316.0,5.224,,491.5,4.237,,,771,813.7,824.8,692.5,57.58,2883.17,2657.57,695,825.0,860,,
2020-08-03,31.67,287.1,250,12,185,44.15,41.01,1.2409,317.5,5.3213,2850,,4.222,2850.0,702.5,774,830.5,819.5,707.5,60.59,2883.17,2657.57,,,,48.52,785.0
2020-08-04,31.53,283.7,550,20,185,44.43,41.7,1.2584,308.25,5.29,2892,490.8,4.219,2900.0,715.0,764,827.4,789.9,715.0,61.1,2883.17,2657.57,725,842.0,880,48.6,795.0
2020-08-05,31.7,282.3,500,20,180,45.17,42.19,1.2631,311.0,5.2902,2845,488.4,4.19,2860.0,710.0,764,787.1,809.1,700.0,59.55,2883.17,2657.57,717,822.0,880,50.12,790.0
2020-08-06,31.52,280.7,530,20,180,45.09,41.95,1.2499,311.25,5.3315,2895,489.8,4.186,2890.0,720.0,764,783.1,811.7,722.5,62.2,2928.29,2589.89,740,815.0,880,50.13,800.0
2020-08-07,31.35,280.0,550,20,185,44.4,41.22,1.2199,307.75,5.4383,2885,489.9,4.185,2890.0,722.5,754,779.3,794.8,720.0,61.97,2928.29,2589.89,725,812.0,880,49.7,800.0
2020-08-10,31.19,282.2,500,20,192,44.99,41.94,1.2369,310.5,5.4812,2868,488.5,4.193,2860.0,712.5,746,775.8,786.8,700.0,58.96,2928.29,2589.89,722,805.0,875,,785.0
2020-08-11,31.06,282.0,450,19,195,44.5,41.61,1.2384,311.5,5.38,2820,484.0,4.193,2835.0,707.5,737,772.9,784.0,705.0,47.32,2928.29,2589.89,720,808.0,870,50.31,780.0
2020-08-12,32.0,282.2,80,20,195,45.43,42.67,1.2572,314.5,5.4333,2880,485.4,4.191,2850.0,710.0,744,793.7,804.7,705.0,45.28,2883.17,2567.33,,,,50.17,775.0
2020-08-13,31.6,290.1,420,20,195,44.96,42.24,1.2381,325.25,5.369,2880,485.7,4.19,2860.0,720.0,734,782.6,791.5,715.0,44.73,2499.65,2522.21,722,810.0,870,50.28,780.0
2020-08-14,,,400,21,200,44.8,42.01,1.2367,324.5,5.4204,2803,484.8,4.191,2820.0,712.5,731,,,690.0,45.1,2499.65,2522.21,722,792.0,865,49.7,785.0
2020-08-17,31.3,298.3,250,23,185,45.37,42.89,1.2391,331.0,5.509,2774,486.9,4.1895,2825.0,707.5,,776.0,784.8,695.0,45.85,2567.33,2499.65,725,798.0,870,50.0,790.0
2020-08-18,31.58,296.2,250,23,185,45.46,42.89,1.2604,327.0,5.4666,2813,487.9,4.18,2820.0,710.0,741,751.3,791.0,685.0,46.16,2567.33,2499.65,730,797.0,865,50.18,800.0
2020-08-19,31.67,295.7,400,16,195,45.37,42.93,1.251,325.0,5.5575,2831,487.8,4.17,2840.0,715.0,730,748.9,771.0,700.0,47.82,2567.33,2499.65,730,797.0,865,50.21,805.0
2020-08-20,31.3,293.8,250,19,195,44.9,42.58,1.2467,324.5,5.5568,,483.0,4.17,,,725,756.2,778.2,685.0,45.19,2567.33,2499.65,725,785.0,865,49.67,
2020-08-21,31.41,290.2,360,30,200,44.35,42.34,1.208,327.0,5.6192,2798,486.3,4.179,2815.0,707.5,727,738.8,771.8,680.0,45.14,2567.33,2499.65,715,785.0,865,49.44,795.0
2020-08-24,31.66,289.1,350,30,195,45.13,42.62,1.2476,331.75,5.61,2770,489.3,4.173,2795.0,700.0,728,744.3,781.8,687.5,44.75,2589.89,2544.77,710,780.0,870,49.31,795.0
2020-08-25,31.98,291.6,250,29,195,45.86,43.35,1.2601,340.75,5.5075,2721,491.0,4.166,2755.0,692.5,732,751.3,788.8,700.0,50.47,2589.89,2544.77,705,790.0,875,50.0,795.0
2020-08-26,32.24,291.5,400,30,185,45.64,43.39,1.2447,340.5,5.6054,2740,493.6,4.166,2760.0,697.5,741,757.1,799.0,687.5,50.4,2589.89,2499.65,707,798.0,880,50.32,800.0
2020-08-27,33.31,294.9,400,26,180,45.09,43.04,1.2107,344.25,5.5691,2784,497.2,4.17,2790.0,705.0,764,780.7,822.5,692.5,50.9,2589.89,2454.53,712,805.0,915,49.88,800.0
2020-08-28,33.39,301.6,400,20,175,45.05,42.97,1.2162,346.0,5.3881,2845,499.1,4.163,2860.0,717.5,764,782.4,824.3,690.0,50.25,2589.89,2409.41,740,830.0,930,48.51,810.0
2020-08-31,32.96,304.6,400,21,180,45.28,42.61,1.1961,348.5,5.4914,,498.2,4.163,,,756,772.9,814.8,700.0,51.95,2646.29,2477.09,745,835.0,950,49.94,
2020-09-01,33.12,302.8,210,20,180,45.58,42.76,1.2308,349.5,5.396,2891,501.1,4.14,2900.0,730.0,769,781.8,810.4,700.0,52.88,2702.69,2477.09,,,,49.6,820.0
2020-09-02,33.67,302.3,480,21,180,44.43,41.51,1.1885,349.75,5.3403,2922,503.5,4.143,2910.0,730.0,778,795.7,841.9,705.0,57.91,2725.25,2477.09,735,825.0,955,49.78,835.0
2020-09-03,33.47,305.2,480,21,175,44.07,41.37,1.1677,344.5,5.2914,2980,503.7,4.145,2970.0,750.0,772,801.2,836.4,717.5,54.13,2725.25,2477.09,750,842.0,970,47.18,860.0
2020-09-04,33.08,309.8,480,24,175,42.66,39.77,1.1515,347.25,5.3012,2932,503.7,4.147,2940.0,740.0,761,788.6,828.3,715.0,54.95,2725.25,2477.09,750,835.0,985,47.32,860.0
2020-09-07,,,,,,42.01,,,,5.2995,2900,,4.155,2910.0,730.0,762,,,720.0,63.19,2725.25,2454.53,745,825.0,1010,45.5,840.0
2020-09-08,33.57,307.2,480,23,175,39.78,36.76,1.0768,351.0,5.3638,2948,510.9,4.165,2940.0,742.5,773,806.2,839.3,717.5,61.74,2725.25,2454.53,740,835.0,1010,44.63,860.0
2020-09-09,33.21,310.9,480,25,190,40.79,38.05,1.1061,350.0,5.3078,2900,505.4,4.169,2900.0,732.5,767,826.7,833.4,715.0,61.56,2680.13,2454.53,740,835.0,1010,43.58,830.0
2020-09-10,33.13,311.1,500,25,190,40.06,37.3,1.0824,357.25,5.321,2897,509.8,4.162,2900.0,732.5,769,827.4,838.4,742.5,61.09,2635.01,2431.97,745,830.0,1010,43.67,825.0
2020-09-11,33.74,318.4,500,26,190,39.83,37.33,1.0896,365.0,5.3189,2880,517.4,4.151,2890.0,735.0,793,840.2,851.2,742.5,59.57,2635.01,2386.85,740,830.0,1000,43.22,830.0
2020-09-14,34.28,316.2,500,25,195,39.61,37.26,1.0934,357.5,5.2706,2942,523.3,4.143,2935.0,750.0,807,853.9,864.9,740.0,58.42,2747.81,2341.73,,,,43.42,840.0
2020-09-15,34.08,314.3,500,24,185,40.53,38.28,1.0993,366.0,5.2748,2930,520.9,4.128,2960.0,757.5,813,850.5,861.6,740.0,66.29,2635.01,2353.01,745,880.0,1010,43.23,850.0
2020-09-16,34.94,320.8,490,23,195,42.22,40.16,1.1163,371.75,5.2377,,530.2,4.128,,,835,869.5,880.5,750.0,59.68,2635.01,2353.01,760,885.0,1065,44.56,
2020-09-17,34.91,330.4,520,22,101,43.3,40.97,1.1598,375.25,5.2394,3005,531.9,4.137,3030.0,777.5,835,868.8,901.9,795.0,66.95,2635.01,2353.01,770,897.0,1080,44.36,855.0
2020-09-18,35.23,337.4,600,24,102,43.15,41.11,1.159,378.5,5.3876,3102,531.3,4.112,3090.0,795.0,846,875.9,909.0,775.0,70.78,2589.89,2319.17,785,905.0,1100,46.14,870.0
2020-09-21,34.27,333.4,,24,99,41.44,39.31,1.1073,369.75,5.4131,3040,526.4,4.12,3065.0,785.0,834,876.8,909.9,755.0,67.9,2409.41,2274.05,795,911.0,1100,44.86,865.0
2020-09-22,33.67,337.3,800,25,99,41.72,39.6,1.0961,369.25,5.4704,2994,521.2,4.132,2990.0,767.5,822,863.6,951.7,765.0,74.05,2409.41,2228.93,760,902.0,1075,44.22,855.0
2020-09-23,32.69,342.1,950,26,95,41.77,39.93,1.1075,368.5,5.5943,2914,519.6,4.152,2930.0,742.5,,853.0,941.2,742.5,77.1,2409.41,2228.93,755,882.0,1070,43.81,840.0
2020-09-24,32.36,333.8,950,26,95,41.94,40.31,1.1167,363.5,5.5089,2840,511.0,4.166,2855.0,725.0,798,845.7,911.8,720.0,70.3,2364.29,2138.69,725,860.0,1060,43.4,815.0
2020-09-25,32.84,336.9,900,26,102,41.92,40.25,1.1262,365.25,5.5624,2930,518.3,4.169,2920.0,735.0,806,856.3,922.4,737.5,69.75,2319.17,2093.57,735,855.0,1000,44.3,835.0
2020-09-27,,,,,,,,,,,,,,,,,,,,,2364.29,2093.57,,,,,
2020-09-28,33.29,332.6,950,26,98,42.43,40.6,1.1395,366.75,5.6627,2950,514.3,4.173,2940.0,737.5,811,866.2,921.3,755.0,71.92,2319.17,2093.57,750,867.0,1020,44.03,830.0
2020-09-29,32.87,327.3,600,24,105,41.03,39.29,1.109,364.75,5.6344,2906,512.0,4.155,2920.0,737.5,800,823.9,834.9,740.0,64.4,2319.17,2093.57,740,862.0,1000,44.52,830.0
2020-09-30,33.37,339.7,700,24,109,40.95,40.22,1.1454,379.0,5.6112,2839,520.4,4.153,2865.0,727.5,806,834.9,845.9,740.0,69.35,2319.17,2093.57,725,845.0,995,43.83,820.0
2020-10-01,32.65,345.0,700,24,103,40.93,38.72,1.125,382.75,5.6437,2920,517.3,4.148,2925.0,742.5,794,814.6,830.0,727.5,64.9,,,745,870.0,985,45.4,835.0
2020-10-02,31.94,349.4,800,22,105,39.27,37.05,1.085,379.75,5.6851,2846,517.1,4.162,2865.0,725.0,776,814.4,858.5,720.0,71.89,,,,,,43.0,820.0
2020-10-05,32.81,343.6,700,23,108,41.29,39.22,1.1333,379.5,5.5743,2847,520.4,4.15,2880.0,727.5,791,818.1,877.7,730.0,68.35,,,715,835.0,985,43.65,825.0
2020-10-06,33.29,354.3,700,22,110,42.65,40.67,1.1886,385.0,5.593,2947,525.4,4.151,2935.0,742.5,801,844.2,888.2,750.0,70.53,,,735,852.0,980,45.08,830.0
2020-10-07,33.31,361.0,800,20,113,41.99,39.95,1.1608,388.75,5.6097,2990,525.4,4.155,2985.0,755.0,805,866.6,899.7,735.0,72.44,,,735,855.0,1005,46.19,835.0
2020-10-08,33.24,359.2,950,20,120,43.34,41.19,1.1923,387.0,5.5987,3000,522.8,4.15,3000.0,757.5,805,865.1,931.2,750.0,72.16,,,750,866.0,1020,45.91,840.0
2020-10-09,34.15,363.1,350,24,120,42.85,40.6,1.1933,395.0,5.5318,3020,527.3,4.135,3010.0,765.0,827,896.2,951.3,770.0,67.33,2161.25,1958.21,760,875.0,1055,46.71,845.0
2020-10-10,,,,,,,,,,,,,,,,,,,,,2093.57,1935.65,,,,,
2020-10-12,33.14,356.7,,,,41.72,39.43,1.1571,389.0,5.5316,3060,,4.142,3070.0,787.5,,,,780.0,73.88,2025.89,1867.97,790,895.0,1070,46.07,865.0
2020-10-13,33.72,358.5,350,28,125,42.45,40.2,1.169,391.25,5.5693,3067,525.3,4.14,3070.0,785.0,824,875.7,941.8,780.0,75.69,1980.77,1800.29,775,895.0,1060,45.74,855.0
2020-10-14,33.72,358.4,900,26,130,43.32,41.04,1.1925,396.5,5.5912,3049,526.2,4.148,3070.0,777.5,827,879.2,945.3,762.5,73.47,1980.77,1800.29,772,890.0,1090,45.34,850.0
2020-10-15,33.17,372.1,950,32,142,43.16,40.96,1.1887,403.75,5.6126,3049,525.4,4.153,3015.0,762.5,819,863.6,896.6,760.0,82.24,1980.77,1732.61,775,880.0,1070,46.24,840.0
2020-10-16,32.99,367.5,850,35,138,42.93,40.88,1.1791,402.0,5.6428,2985,527.0,4.146,3015.0,752.5,816,859.6,914.7,750.0,81.85,1980.77,1732.61,770,870.0,1055,46.04,840.0
2020-10-19,32.53,373.2,850,39,138,42.62,40.83,1.1581,405.25,5.6069,2888,533.1,4.138,2920.0,735.0,808,849.4,904.6,735.0,73.55,1867.97,1777.73,760,865.0,1055,45.6,835.0
2020-10-20,33.31,371.9,900,38,300,43.16,41.46,1.1735,408.75,5.6054,2980,538.0,4.147,2985.0,755.0,833,866.6,921.8,757.5,85.4,1867.97,1777.73,760,865.0,1050,44.87,850.0
2020-10-21,33.2,378.8,850,33,140,41.73,40.03,1.1399,413.75,5.6066,3008,548.7,4.141,3030.0,767.5,832,864.2,919.3,750.0,85.99,1867.97,1777.73,785,891.0,1070,44.99,865.0
2020-10-22,33.69,382.4,850,36,138,42.46,40.64,1.1607,416.25,5.5893,3060,545.6,4.1415,3065.0,775.0,847,875.0,930.1,765.0,93.07,1867.97,1687.49,780,883.0,1070,44.6,880.0
2020-10-23,34.11,386.4,800,36,97,41.77,39.85,1.1513,419.25,5.6175,3064,550.0,4.155,3080.0,775.0,852,884.3,928.4,755.0,93.39,1800.29,1619.81,790,898.0,1070,,895.0
2020-10-26,34.46,389.6,800,36,97,40.46,38.56,1.1218,417.75,5.6229,3224,543.2,4.163,3210.0,802.5,854,892.0,936.1,780.0,93.27,1687.49,1664.93,825,910.0,1070,42.61,935.0
2020-10-27,34.11,384.0,800,38,140,41.2,39.57,1.1577,416.0,5.7055,3237,537.5,4.161,3230.0,802.5,842,884.3,928.4,770.0,93.22,1732.61,1687.49,815,910.0,1080,43.15,960.0
2020-10-28,33.42,376.7,800,33,140,39.12,37.39,1.1142,401.5,5.7457,3259,533.3,4.154,3290.0,822.5,830,869.1,913.2,820.0,90.31,1732.61,1687.49,825,892.0,1080,42.68,985.0
2020-10-29,33.06,376.9,650,29,138,37.65,36.17,1.0884,398.5,5.779,,532.2,4.154,,,822,861.1,905.2,760.0,91.06,1732.61,1687.49,820,885.0,1080,42.11,
2020-10-30,33.61,378.6,800,29,135,37.46,35.79,1.0813,398.5,5.7446,3252,537.7,4.151,3270.0,817.5,833,873.3,917.3,775.0,90.72,1732.61,1687.49,,,,41.25,985.0
2020-11-02,33.19,375.1,,,,38.97,36.81,1.1123,397.5,5.7425,3265,530.0,4.155,3265.0,815.0,825,,,755.0,90.4,1822.85,1732.61,810,883.0,1050,39.81,975.0
2020-11-03,33.78,377.2,800,32,135,39.71,37.66,1.1271,401.0,5.756,3353,535.6,4.154,3345.0,832.5,846,877.0,921.1,800.0,90.48,1845.41,1755.17,825,895.0,1055,43.32,1015.0
2020-11-04,34.39,385.7,800,32,135,41.23,39.15,1.1735,405.25,5.6635,3390,540.9,4.165,3390.0,842.5,859,890.5,934.5,805.0,89.64,1845.41,1732.61,835,900.0,1070,43.39,1050.0
2020-11-05,35.47,387.8,800,33,135,40.93,38.79,1.1696,409.25,5.525,3441,549.4,4.143,3430.0,857.5,879,914.3,958.4,825.0,88.0,1845.41,1732.61,865,926.0,1075,44.7,1105.0
2020-11-06,35.34,382.4,800,37,128,39.45,37.14,1.1426,406.75,5.3647,3405,545.2,4.126,3430.0,867.5,881,911.4,944.5,810.0,84.96,1800.29,1732.61,865,935.0,1085,44.32,1105.0
2020-11-09,35.48,384.1,800,38,125,42.4,40.29,1.2167,407.5,5.3858,3440,547.8,4.106,3445.0,867.5,885,914.5,958.6,837.5,91.48,1800.29,1732.61,865,948.0,1085,44.36,1120.0
2020-11-10,36.06,394.8,800,32,125,43.61,41.36,1.2525,423.0,5.4147,3444,557.4,4.118,3425.0,872.5,905,927.3,971.4,790.0,88.36,1800.29,1732.61,865,945.0,1100,47.18,1120.0
2020-11-11,37.13,392.7,620,35,123,43.8,41.45,1.2458,417.25,5.391,3494,,4.127,3470.0,877.5,944,950.9,995.0,855.0,77.88,1800.29,1732.61,880,973.0,1120,49.4,1150.0
2020-11-12,37.05,388.1,800,37,115,43.53,41.12,1.2333,408.25,5.4581,3549,558.9,4.128,3510.0,882.5,948,971.1,993.2,855.0,91.89,1800.29,1664.93,,,,48.28,1160.0
2020-11-13,37.13,388.1,800,38,117,42.78,40.13,1.2042,410.5,5.4582,3549,559.5,4.12,3530.0,887.5,950,977.3,995.0,837.5,94.27,1800.29,1642.37,880,1000.0,1180,47.32,1195.0
2020-11-16,37.43,389.3,800,33,110,43.82,41.34,1.2289,416.25,5.4152,3495,559.3,4.115,3510.0,872.5,963,983.9,1001.6,852.5,90.98,1800.29,1642.37,,,,48.0,1210.0
2020-11-17,37.5,395.8,680,33,115,43.75,41.43,1.2391,420.25,5.3281,3486,563.6,4.102,3510.0,870.0,968,985.5,1014.1,860.0,95.71,1800.29,1642.37,880,1020.0,1180,48.08,1230.0
2020-11-18,38.46,394.9,850,31,118,44.34,41.82,1.264,425.75,5.3629,3565,569.4,4.085,3560.0,890.0,998,1006.6,1035.3,900.0,94.1,1800.29,1642.37,890,1024.0,1160,48.6,1240.0
2020-11-19,38.81,393.7,850,29,110,44.2,41.74,1.2707,422.5,5.3054,3538,572.3,4.098,3575.0,887.5,1007,1014.4,1043.0,892.5,98.95,1800.29,1642.37,915,1064.0,1200,48.86,1245.0
2020-11-20,38.66,394.7,750,30,108,44.96,42.15,1.2863,423.25,5.3797,3483,576.5,4.09,3515.0,875.0,1004,1011.0,1039.7,870.0,95.43,1800.29,1642.37,915,1064.0,1200,48.95,1230.0
2020-11-23,38.55,394.9,750,29,106,46.06,43.06,1.3105,426.5,5.439,3518,584.1,4.088,3495.0,877.5,,1008.6,1037.3,872.5,84.06,1822.85,1687.49,900,1058.0,1200,50.12,1210.0
2020-11-24,38.06,398.3,850,30,110,47.86,44.91,1.3595,425.75,5.3736,3448,576.8,4.085,3460.0,865.0,995,993.4,1026.5,857.2,82.76,1822.85,1732.61,885,1050.0,1225,50.97,1185.0
2020-11-25,38.18,396.9,700,29,108,48.61,45.71,1.3866,420.0,5.3237,3480,578.9,4.085,3480.0,870.0,990,991.6,1029.1,875.0,80.11,1845.41,1755.17,885,1050.0,1200,52.71,1170.0
2020-11-26,,,,,,47.8,,,,5.3365,3420,577.4,4.065,3415.0,867.5,990,,,870.0,81.38,1890.53,1755.17,875,1048.0,1225,52.45,1160.0
2020-11-27,38.7,398.5,700,30,118,48.18,45.53,1.3805,425.5,5.3438,3505,583.0,4.067,3505.0,860.0,1000,1003.1,1029.6,882.5,81.18,1853.28,1702.08,890,1048.0,1220,52.15,1185.0
